UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,FAXTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
242413,"Hispanic American College","Carreta 189 km 6.0  Rincon Industrial Park","Gurabo","PR","00778",72, 9,"Richard Thompson Parker","President","7877124851","7877126003","660610601","02593700",1,"www.hispanicamericancollege.net","www.hispanicamericancollege.net","www.hispanicamericancollege.net","www.hispanicamericancollege.net","www.hispanicamericancollege.net",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,41980,1,490,-2,1,"RTP Hispanic American College Inc.","303880",72063,"Gurabo Municipio",7298,-66.003107,18.224421
242422,"Instituto de Banca y Comercio Inc","56 Carretera 20 Km 2.3","Guaynabo","PR","00966-2309",72, 9,"Guillermo Nigaglioni","President","78798230001012","7879823040","660328632","02166400",1,"www.ibanca.net","www.ibanca.net"," ","www.ibanca.net/admisiones/forma.php","www.ibanca.net",6,2,3,3,1,2,40,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,"Instituto de Banca",4,-3,-3,-3,-3,-3,-3,-3,2,4,41980,1,490,-2,1,"EduK Group","301620",72061,"Guaynabo Municipio",7298,-66.113889,18.391708
242556,"Instituto Tecnologico de Puerto Rico-Recinto de Guayama","Urb. Vives, Final","Guayama","PR","00785-0000",72, 9,"Jaime A Colon Aponte","Director","7878640354221","7878643350","660243000","02241904",1,"itec.pr/"," "," "," ","www.itecguayama.com",4,2,1,3,1,2,40,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Tecnologico / ITPR",4,1,1,-1,3,1,2,-3,2,1,25020,1,490,-2,2," ","-2",72057,"Guayama Municipio",7298,-66.106561,17.976065
242565,"Instituto Tecnologico de Puerto Rico-Recinto de Ponce","4820 Candido Hoyos Urb. Perla Del Sur","Ponce","PR","00717-0306",72, 9,"Luis A. Rodríguez Santiago","Director","7878431305","7878410689","660502656","02241908",1,"itec.pr"," "," "," ","itecponce.com",4,2,1,3,1,2,40,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"Maria E. Archeval Salamo de Valdes",4,1,1,-1,3,1,2,-3,2,1,38660,1,434,-2,2," ","-2",72113,"Ponce Municipio",7298,-66.629202,17.998197
242583,"Instituto Tecnologico de Puerto Rico-Recinto de San Juan","Calle Alegria Final Urb las Virtudes","San Juan","PR","00924",72, 9,"Arnaldo J. Rodríguez Vázquez","Director","7877642559231","7872501986","660243000","02241907",1," "," "," "," "," ",4,2,1,3,1,2,40,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,4,1,-1,3,1,2,-3,2,1,41980,1,490,-2,2," ","-2",72127,"San Juan Municipio",7298,-66.016987,18.412234
242617,"Inter American University of Puerto Rico-San German","Rd. 102 Km. 30.6","San German","PR","00683",72, 9,"Prof. Agnes Mojica","Chancellor","7872641912","7878926350","660177776","00393803",1,"www.sg.inter.edu","www.sg.inter.edu/index.php?page=admisiones","asistencia.inter.edu/a/index.php","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,9,1,1,12,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,19,13,18,9,4,12,21,2,3,41900,1,364,-2,1,"Universidad Interamericana de Puerto Rico","201530",72125,"San Germán Municipio",7298,-67.053808,18.083957
242626,"Inter American University of Puerto Rico-Aguadilla","Barrio Corrales Sector Calero","Aguadilla","PR","00603",72, 9,"Dr. Elie A. Agesilas","Chancellor","78789109252100","7878823020","660177776","00393804",1,"www.aguadilla.inter.edu","www.aguadilla.inter.edu/futuro_estudiante/index.php?id_content=111","www.aguadilla.inter.edu/servicios/index.php?id_content=113","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNones.inter.edu/","asistencia.inter.edu/calculadora/",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,16,9,9,3,12,32,2,2,10380,1,-2,-2,1,"Universidad Interamericana de Puerto Rico","201530",72005,"Aguadilla Municipio",7298,-67.121671,18.467886
242635,"Inter American University of Puerto Rico-Arecibo","Bo San Daniel Sector Las Canelas Carretera 2","Arecibo","PR","00614",72, 9,"Dr. Rafael Ramirez-Rivera","Chancellor","78787854753268","7878801624","660177776","00393805",1,"www.arecibo.inter.edu/portal/default.htm","www.arecibo.inter.edu/servicios/admisiones.htm","asistencia.inter.edu/a/index.php","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,8,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,16,9,12,3,12,32,2,2,11640,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72013,"Arecibo Municipio",7298,-66.759010,18.475090
242644,"Inter American University of Puerto Rico-Barranquitas","Bo Helechal Carr 156 Interseccion 719","Barranquitas","PR","00794-0517",72, 9,"Dr. Irene Fernandez","Chancellor","78785736002011","7878572244","660177776","00393806",1,"www.br.uipr.edu/inter","www.br.uipr.edu/inter/index.php/Admisiones.html","www.br.uipr.edu/inter/index.php/asistencia-economica.html","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNones.inter.edu/","asistencia.inter.edu/calculadora/",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,16,1,9,3,9,32,2,2,41980,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72019,"Barranquitas Municipio",7298,-66.303314,18.182702
242653,"Inter American University of Puerto Rico-Metro","Carretera #1 Km 16 3 Esq Calle Francisco Sein","San Juan","PR","00919",72, 9,"Prof. Marilina Lucca-Wayland","Chancellor","7872501912","7872500782","660177776","00393800",1,"www.metro.inter.edu/index.asp","www.metro.inter.edu/admisiones/index.asp","www.metro.inter.edu/ayudaecon/ayuda_economica.asp","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,9,1,1,12,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,17,14,18,8,5,12,21,2,3,41980,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72127,"San Juan Municipio",7298,-66.077711,18.368988
242662,"Inter American University of Puerto Rico-Ponce","104 Turpeaux Industrial Park Rd1","Mercedita","PR","00715-1602",72, 9,"Dra. Vilma E. Colon","Chancellor","7872841912","7878410103","660177776","00393809",1,"www.ponce.inter.edu","www.ponce.inter.edu/html/admisiones.html","asistencia.inter.edu/a/index.php","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,7,1,1,20,1,2,2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1,"Inter Ponce",2,22,16,11,10,3,12,32,2,3,38660,1,434,-2,1,"Universidad Interamericana de Puerto Rico","201530",72113,"Ponce Municipio",7298,-66.578498,18.007388
242671,"Inter American University of Puerto Rico-Central Office","Urb Jardines Metropolitanos Calle Galileo Final","San Juan","PR","00928",72, 9,"Lic. Manuel J. Fernos","President","7877661912","7877513375","660177776","00393812",2,"www.inter.edu","www.inter.edu/","asistencia.inter.edu/a/index.php","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",0,1,2,9,1,1,11,1,2,2,-2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,-2," ",-2,-3,-3,-3,-3,-3,-3,-3,2,-2,41980,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72127,"San Juan Municipio",7298,-66.069599,18.404214
242680,"Inter American University of Puerto Rico-Fajardo","Calle Parque Batey Central Carr 195","Fajardo","PR","00738-7003",72, 9,"Dr. Ismael Suarez","Chancellor","7878632390","7878603470","660177776","00393807",1,"www.fajardo.inter.edu/","fajardo.inter.edu/contenido/futuro-estudiante/admisiones-tipos.htm","fajardo.inter.edu/contenido/futuro-estudiante/asist-econo-gen-info.htm","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,7,1,1,20,1,2,2,2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,16,5,11,3,9,32,2,2,41980,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72053,"Fajardo Municipio",7298,-65.652544,18.326825
242699,"Inter American University of Puerto Rico-Guayama","Bo Machete Carr 744 Km 1.2","Guayama","PR","00785",72, 9,"Prof. Carlos E. Colon-Ramos","Chancellor","7878642222","7878661176","660177776","00393808",1,"www.guayama.inter.edu","www.guayama.inter.edu/admisiones.html","www.guayama.inter.edu/economica.html","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,16,1,12,3,9,32,2,2,25020,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72057,"Guayama Municipio",7298,-66.110100,17.980000
242705,"Inter American University of Puerto Rico-Bayamon","500 John Will Harris Dr.","Bayamon","PR","00957-6257",72, 9,"Prof. Juan F. Martinez","Chancellor","78727919122085","7872792205","660177776","00393811",1,"www.bc.inter.edu/","bc.inter.edu/Admisiones/tabid/1095/Default.aspx","asistencia.inter.edu/a/index.php","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,16,2,12,3,12,55,2,2,41980,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72021,"Bayamón Municipio",7298,-66.182473,18.351631
242723,"Inter American University of Puerto Rico-School of Law","Calle Federico Costa 170 Sector Tres Monjitas","San Juan","PR","00936-8351",72, 9,"Lic. Julio Fontanet-Maldonado","Dean","7877511912","7877512975","660177776","00393801",1,"www.derecho.inter.edu","www.derecho.inter.edu/inter/futuros-estudiantes_admisiones","www.derecho.inter.edu/inter/node/19","https://ssb.inter.edu:8000/PROD/bwskalog.P_DispLoginNon","asistencia.inter.edu/calculadora/",2,1,2,9,2,1,13,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",1,31,-2,-2,-2,6,-2,57,2,1,41980,1,490,-2,1,"Universidad Interamericana de Puerto Rico","201530",72127,"San Juan Municipio",7298,-66.072656,18.428145
242750,"International Technical College","104 Loaiza Cordero St","San Juan","PR","00918-3325",72, 9,"Liza Y. Hernandez-Cortiella","President","7877678389","7877659593","660400124","02562500",1,"intecpr.com"," "," "," ","intecpr.com",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,41980,1,490,-2,2," ","-2",72127,"San Juan Municipio",7298,-66.057312,18.416999
242820,"Liceo de Arte y Tecnologia","405 Ponce de Leon Ave.","San Juan","PR","00917",72, 9,"Annamalie Manzanal","President","78799924732246","7877657210","660322759","02195800",1,"www.liceo.edu","www.liceo.edu","www.liceo.edu","www.liceo.edu","www.liceo.edu",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,41980,1,490,-2,2," ","-2",72127,"San Juan Municipio",7298,-66.056421,18.421013
242884,"MBTI Business Training Institute","1256 Ponce de Leon Ave. Stop 18 1/2","Santurce","PR","00907-3917",72, 9,"Barbara Alonso Vila","Chief Executive Officer","7877239403","7877239447","391248356","02063100",1,"www.mbtipr.com","www.mbtipr.com"," "," ","www.mbtipr.com",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,41980,1,490,-2,2," ","-2",72127,"San Juan Municipio",7298,-66.073372,18.450225
242945,"Modern Hairstyling Institute-Bayamon","Dr Veve 57","Bayamon","PR","00960",72, 9,"Israel  N Berrios","President","7877780300","7877987500","660263159","02195400",1,"www.estudiabelleza.com"," "," "," ","www.estudiabelleza.com/solicita/net-price-calculator.html",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,41980,1,490,-2,2," ","-2",72021,"Bayamón Municipio",7298,-66.156474,18.399209
242954,"Modern Hairstyling Institute-Arecibo","Vista Azul Shopping Center #2 Km.30.0","Arecibo","PR","00612",72, 9,"Israel N Berrios","President","7878162991","7877987500","660263159","02195500",1,"www.estudiabelleza.com"," "," "," ","www.estudiabelleza.com",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,11640,1,490,-2,2," ","-2",72013,"Arecibo Municipio",7298,-66.754165,18.476118
242972,"National University College-Bayamon","Carr. #2 Edificio National College Plaza","Bayamon","PR","00960",72, 9,"Daliana Rivera","Chancellor","78778051344000","7877869093","660394377","02260600",1,"www.nuc.edu","www.nuc.edu","www.nuc.edu","www.nuc.edu","www.nuc.edu",3,1,3,7,1,1,20,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,23,2,-1,6,2,9,40,2,3,41980,1,490,-2,1,"EduK Group","301620",72021,"Bayamón Municipio",7298,-66.149000,18.393027
242981,"National University College-Arecibo","Arecibo Centro Plz Ave Manuel Perez Aviles","Arecibo","PR","00612",72, 9,"Francisco Nunez Aquino","Chancellor","78787950445225","7878795047","660394377","02260601",1,"www.nuc.edu","www.nuc.edu","www.nuc.edu","www.nuc.edu","www.nuc.edu",3,1,3,5,1,2,30,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,23,2,-1,6,2,9,-3,2,2,11640,1,490,-2,1,"EduK Group","301620",72013,"Arecibo Municipio",7298,-66.719512,18.474217
243072,"Ponce Paramedical College Inc","1213 Acacia Street Villa Flores Urb","Ponce","PR","00716-2901",72, 9,"María de los A. Pagán Negrón","President","7878481589","7872590169","660401179","02534900",1,"www.popac.edu"," "," ","www.popac.edu","www.popac.edu",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,"POPAC",4,10,1,-1,3,1,3,-3,2,2,38660,1,434,-2,1,"EduK Group","301620",72113,"Ponce Municipio",7298,-66.592626,18.017137
243081,"Ponce School of Medicine and Health Sciences","Urb Industrial Reparada Marginal St Lot 2","Ponce","PR","00732",72, 9,"Olga Rodriguez, MD","Interim President/Dean","7878402549","7878409756","660379122","02482400",1,"www.psm.edu","www.psm.edu","www.psm.edu","www.psm.edu","www.psm.edu",2,1,2,9,2,1,11,1,2,2,1,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",1,13,-1,13,-1,7,18,52,2,1,38660,1,434,-2,2," ","-2",72113,"Ponce Municipio",7298,-66.620343,17.993242
243106,"University of Puerto Rico-Aguadilla","Belt St.","Ramey","PR","00604-0160",72, 9,"Dr. Jose M. Planas","Acting Chancellor","7878902681207","7878903455","660433768","01212300",1,"www.uprag.edu","www.uprag.edu/index.php/admisiones","www.uprag.edu/index.php/asistencia-economica-2","patsiprod.upr.edu","www.uprag.edu/index.php?page=enlaces-2",1,1,1,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"UPRAG",2,22,15,-1,10,2,9,32,2,2,10380,1,-2,-2,1,"University of Puerto Rico","172020",72005,"Aguadilla Municipio",7298,-67.137930,18.498652
243115,"University of Puerto Rico-Arecibo","Finca las Dunas Carr 653 Ruta 129 Km 8","Arecibo","PR","00614-4010",72, 9,"José J. Rodríguez Vazquez","Interim Chancellor","78781500001107","7878802245","906600110","00722800",1,"www.upra.edu","www.upra.edu/admisiones/requisitos.html","www.upra.edu/asec/ayudas.html","estudiantes.upr.edu/admisiones","www.upra.edu/admisiones/net_price/npcalc.htm",1,1,1,5,1,2,30,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,12,-1,9,2,12,32,2,2,11640,1,490,-2,1,"University of Puerto Rico","172020",72013,"Arecibo Municipio",7298,-66.741140,18.469199
243133,"University of Puerto Rico-Bayamon","Road 174 #170 Minillas Industrial Park","Bayamon","PR","00959",72, 9,"Orlando González-González","Chancellor","78799300003026","7879938900","660433768","01097500",1,"www.uprb.edu/","www.uprb.edu/es/estudiantil/admisiones/admisiones_principal.htm","www.uprb.edu/","www.uprb.edu/es/estudiantil/admisiones/documentos/ADMI-Tutorial.pdf","www.uprb.edu/",1,1,1,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"UPRB",2,22,15,-1,9,2,12,32,2,3,41980,1,490,-2,1,"University of Puerto Rico","172020",72021,"Bayamón Municipio",7298,-66.143541,18.371398
243142,"University of Puerto Rico-Carolina","Carretera 887 Bo San Anton","Carolina","PR","00984-4800",72, 9,"Dr. Luis D. Torres","Interin Chancellor","78725700003262","7877507940","660560809","03016000",1,"www.uprc.edu","www.uprc.edu","www.uprc.edu","estudiante.upr.edu/","www.uprc.edu/index.htm",1,1,1,5,1,2,30,1,2,1,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"UPRCA",2,22,15,-1,7,2,12,33,2,2,41980,1,490,-2,1,"University of Puerto Rico","172020",72031,"Carolina Municipio",7298,-65.989694,18.391471
243151,"University of Puerto Rico-Cayey","205 Antonio R. Barcelo Ave.","Cayey","PR","00737-2230",72, 9,"Dr. Jose N. Caraballo","Interim Chancellor","7877382161","7877388039","660433766","00720600",1,"www.cayey.upr.edu","www.cayey.upr.edu/admisiones","www.cayey.upr.edu/asistencia-economica","estudiantes.upr.edu/solicitud-upr.html","web1.oss.cayey.upr.edu/npc/npcalc.htm",1,1,1,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"UPRC, UPR-Cayey, UPR at Cayey",2,22,9,-1,12,2,12,31,2,2,41980,1,490,-2,1,"University of Puerto Rico","172020",72035,"Cayey Municipio",7298,-66.163146,18.117232
243160,"University of Puerto Rico-Central Administration","Carr #1, Km 12.9 Terrenos Estacion Exp.  Agricola","San Juan","PR","00936-4984",72, 9,"José Lasalde","President Interim","7872500000","7872506568","660433767","00394200",1,"www.upr.edu","estudiantes.upr.edu/admisiones/index.php","estudiantes.upr.edu/admisiones/index.php","estudiantes.upr.edu/admisiones/index.php","estudiantes.upr.edu/admisiones/index.php",0,1,1,9,1,1,11,1,2,2,-2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,-2," ",-2,-3,-3,-3,-3,-3,-3,-3,2,-2,41980,1,490,-2,1,"University of Puerto Rico","172020",72127,"San Juan Municipio",7298,-66.070015,18.380864
243179,"University of Puerto Rico-Humacao","Call Box 860","Humacao","PR","00792",72, 9,"Dr. Luis O. Nieves","Acting Chancellor","7878500000","7878509374","660433765","00394300",1,"www.uprh.edu","www.uprh.edu/~admision/","www.uprh.edu/oficinas/a_economica/index.htm","www.upr.edu/?type=page&id=matricula&ancla=p2","www.uprh.edu/npcalc.htm",1,1,1,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,12,-1,9,2,12,32,2,2,41980,1,490,-2,1,"University of Puerto Rico","172020",72069,"Humacao Municipio",7298,-65.827292,18.150236
243188,"University of Puerto Rico-Utuado","Carr. # 10 Km. 52.2","Utuado","PR","00641",72, 9,"Prof. Raul Nunez","Chancellor","78789428282242","9392928924","690660011","01092200",1,"www.uprutuado.edu/","www.uprutuado.edu/content/futuros-universitarios","www.uprutuado.edu/content/asistencia-economica"," ","www.uprutuado.edu/upru/netpricecalculator/npcalc.htm",1,1,1,5,1,2,30,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,22,15,-1,9,2,9,40,2,2,10380,1,-2,-2,1,"University of Puerto Rico","172020",72141,"Utuado Municipio",7298,-66.722280,18.266183
243197,"University of Puerto Rico-Mayaguez","259 Boulevard Alfonso Valdez","Mayaguez","PR","00681",72, 9,"Dr. Andres Calderon","Acting Chancellor","7878324040","7878343031","660433761","00394400",1,"www.uprm.edu","admisiones.uprm.edu/","www.uprm.edu/financialaid/","admisiones.uprm.edu/","www.uprm.edu/netpricecalculator",1,1,1,9,1,1,12,1,2,1,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"UPRM|RUM|Colegio|Colegio de Mayagüez|UPR-Mayaguez|CAAM|Recinto de Mayagüez|",2,17,13,17,12,3,15,21,1,4,32420,1,364,-2,1,"University of Puerto Rico","172020",72097,"Mayagüez Municipio",7298,-67.143911,18.212964
243203,"University of Puerto Rico-Medical Sciences","Rio Piedras Medical Center, Americo Miranda Avenue","San Juan","PR","00936-5067",72, 9,"Edgar Colon","Acting Chancellor","7877582525","7872827117","660433762","02460000",1,"www.rcm.upr.edu","www.rcm.upr.edu/estudiantes/Admisiones/Admisiones.aspx","www.rcm.upr.edu/estudiantes/AsistenciaEconomica/AyudasEconomicas.aspx","sistemas.rcm.upr.edu/admisiones/","www.rcm.upr.edu/portalstu/Default.aspx",1,1,1,9,1,1,11,1,2,1,1,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,25,-2,-2,-2,6,-2,52,2,2,41980,1,490,-2,1,"University of Puerto Rico","172020",72127,"San Juan Municipio",7298,-66.051774,18.408675
243212,"University of Puerto Rico-Ponce","2151 Santiago de los Caballeros Avenue","Ponce","PR","00716-9996",72, 9,"Fernado Rodriguez","Chancellor","7878448181","7878406992","660436768","00965200",1,"www.uprp.edu","www.upr.edu/?type=items&id=4&string=Admisiones","www.upr.edu/?type=items&id=5&string=Asistencia+Econ%C3%B3mica","estudiantes.upr.edu/admisiones/","www.uprp.edu/index.php?option=com_content&view=article&id=460:net-price-calculator&catid=73:opei&Itemid=441",1,1,1,5,1,2,30,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"UPR-Ponce",2,22,12,-1,10,2,12,32,2,2,38660,1,434,-2,1,"University of Puerto Rico","172020",72113,"Ponce Municipio",7298,-66.606215,17.993314
243221,"University of Puerto Rico-Rio Piedras","39 Ponce de Leon  Ave","San Juan","PR","00931-0000",72, 9,"Dra. Ethel Ríos Orlandi","Acting Chancellor","787764000083202"," ","660433760","00710800",1,"www.uprrp.edu","daarrp.uprrp.edu/daa/oficina_admisiones.html","oficinafinanzas.uprrp.edu/offina.php","estudiantes.upr.edu/admisiones/","www.uprrp.edu/",1,1,1,9,1,1,11,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,16,11,15,12,4,15,16,2,4,41980,1,490,-2,1,"University of Puerto Rico","172020",72127,"San Juan Municipio",7298,-66.045875,18.403027
243346,"Universidad Del Este","Carr. # 190 Esq. Calle 220 Bo. Sabana Abajo","Carolina","PR","00985-0985",72, 9,"Alberto Maldonado","Chancellor","7872577373"," ","660201206","00394100",1,"www.suagm.edu","www.suagm.edu/une/admisiones.asp?cn_id=578","www.suagm.edu/une/srtk/","www.suagm.edu/une/admisiones.asp","www.suagm.edu/NetPriceCalc/NPC_UNE_PR/index.htm",2,1,2,7,1,1,20,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"UNE",2,18,16,11,6,3,15,33,2,4,41980,1,490,-2,1,"Sistema Universitario Ana G. Mendez","201320",72031,"Carolina Municipio",7298,-65.983422,18.415027
243407,"Ryder Memorial School for Practical Nursing","Calle Font Martelo #355","Humacao","PR","00791",72, 9,"Jose R. Feliciano","Executive Director","78765607114715","7876560709","660258919","01120300",1,"hryder.org\ryder","hryder.org\ryder","hryder.org\ryder","hryder.org\ryder","hryder.org\ryder",8,3,2,2,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,41980,1,490,-2,1,"Hospital Ryder Memorial Inc.","200690",72069,"Humacao Municipio",7298,-65.827753,18.150767
243416,"Rogies School of Beauty Culture","Ave Ponce de Leon 1315","San Juan","PR","00910-1828",72, 9,"Elba I. Santiago","Director","7877222293","7877253036","660478827","02563500",1,"www.rogiesschool.com","www.rogiesschool.com"," "," ","www.rogiesschool.net/index.php?option=com_wrapper&view=wrapper&Itemid=177",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,41980,1,490,-2,2," ","-2",72127,"San Juan Municipio",7298,-66.073969,18.439764
